"user_id","sum_canc_page_clicks","sum_page_clicks","number_sessions","canc_number_session","avg_session_duration","avg_canc_session_duration","avg_days_to_cancellation","segment_cancellation","segment_travel_party","gender","home_country","home_city","home_airport","married","has_children","age","segment_age_group","segment_family","avg_nights_new","avg_rooms","avg_checked_bags","number_trips","segment_travel_frequency","avg_duration_stay","avg_distance_miles","segment_flight_distance","cost_hotel","cost_flight","total_costs","segment_spend","avg_days_to_travel","segment_booking_time","customer_group","assigned_perk"
"568086","","115","8","0","1.25","","","No Cancellation/nothing booked","Solo traveler","F","usa","phoenix","LUF","false","false","58","55-64","not married, no children","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","1","Low Freqent Traveler","48.0000000000000000","1247.9676404210697","Medium-Haul Flyer (500-2000 miles)","327","335.7680","662.7680","","4","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"568093","","102","8","0","1.125","","","No Cancellation/nothing booked","Solo traveler","F","canada","toronto","YYZ","false","false","38","35-44","not married, no children","2.6666666666666667","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","88.0000000000000000","1018.2466565122517","Medium-Haul Flyer (500-2000 miles)","1813","827.30","2640.30","","6.666666666666667","Last Minute Booker","Business Traveler","No Cancellation Fees"
"568101","","121","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","canada","montreal","YUL","true","true","52","45-54","married, children","1.3333333333333333","1.00000000000000000000","0.50000000000000000000","4","Casual Traveler","60.0000000000000000","1911.610840980028","Medium-Haul Flyer (500-2000 miles)","1392","2388.91","3780.91","","5.5","Last Minute Booker","Family Traveler","Free Hotel Meal"
"568105","","142","8","0","1.625","","","No Cancellation/nothing booked","Solo traveler","F","usa","new york","LGA","false","true","39","35-44","not married, children","6.0000000000000000","1.00000000000000000000","0.33333333333333333333","4","Casual Traveler","88.0000000000000000","690.141236467965","Medium-Haul Flyer (500-2000 miles)","6644","572.02000000000000260","7216.02000000000000260","High Spender","8.666666666666666","Early Booker","High Spender","1 Night free Hotel with Flight"
"568121","","113","8","0","1.375","","","No Cancellation/nothing booked","Solo and group traveler","M","usa","chicago","MDW","true","true","40","35-44","married, children","0.50000000000000000000","2.0000000000000000","1.5000000000000000","2","Casual Traveler","48.0000000000000000","871.5058310244548","Medium-Haul Flyer (500-2000 miles)","1791","1763.679","3554.679","","8.5","Early Booker","Family Traveler","Free Hotel Meal"
"568155","","102","8","0","1.125","","","No Cancellation/nothing booked","Family/Group traveler","F","usa","san jose","SJC","false","true","21","16-24","not married, children","13.0000000000000000","2.0000000000000000","","1","Low Freqent Traveler","312.0000000000000000","","Unknown","5122","0","5122","","15","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"568167","","126","8","0","1.625","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","san diego","SAN","false","false","32","25-34","not married, no children","4.7500000000000000","1.2500000000000000","0.33333333333333333333","4","Casual Traveler","136.0000000000000000","2096.408759181187","Long-Haul Flyer (>2000 miles)","4124","3585.423","7709.423","High Spender","9.333333333333334","Early Booker","High Spender","1 Night free Hotel with Flight"
"568182","","80","8","0","0.75","","","No Cancellation/nothing booked","Solo traveler","F","usa","jacksonville","JAX","false","true","37","35-44","not married, children","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","2","Casual Traveler","72.0000000000000000","844.4520772330782","Medium-Haul Flyer (500-2000 miles)","1887","252.9","2139.9","","8","Early Booker","Family Traveler","Free Hotel Meal"
"568258","","83","8","0","0.75","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","houston","IAH","false","false","23","16-24","not married, no children","13.5000000000000000","2.0000000000000000","","2","Casual Traveler","324.0000000000000000","","Unknown","13438.00","0","13438.00","High Spender","10","Early Booker","High Spender","1 Night free Hotel with Flight"
"568325","","74","8","0","0.625","","","No Cancellation/nothing booked","Solo traveler","F","usa","houston","HOU","true","false","66","65+","married, no children","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","48.0000000000000000","1548.0108282180822","Medium-Haul Flyer (500-2000 miles)","123","407.66","530.66","","8","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"568371","","91","8","0","0.875","","","No Cancellation/nothing booked","Solo traveler","F","usa","akron","AKR","false","false","32","25-34","not married, no children","3.0000000000000000","1.00000000000000000000","0.00000000000000000000","1","Low Freqent Traveler","96.0000000000000000","223.63287531547542","Short-Haul Flyer (<500 miles)","252","71.26","323.26","","7","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"568385","","156","8","0","2","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","jacksonville","NZC","true","false","45","45-54","married, no children","3.0000000000000000","1.2500000000000000","0.75000000000000000000","4","Casual Traveler","102.0000000000000000","1272.388147862065","Medium-Haul Flyer (500-2000 miles)","1460","2078.43","3538.43","","7","Last Minute Booker","Business Traveler","No Cancellation Fees"
"568416","","81","8","0","0.875","","","No Cancellation/nothing booked","Solo and group traveler","M","canada","saskatoon","YXE","false","true","31","25-34","not married, children","3.0000000000000000","2.0000000000000000","0.50000000000000000000","2","Casual Traveler","96.0000000000000000","1545.010500160637","Medium-Haul Flyer (500-2000 miles)","1394","4480.46","5874.46","","6.5","Last Minute Booker","Family Traveler","Free Hotel Meal"
"568463","","90","9","0","0.6666666666666666","","","No Cancellation/nothing booked","Solo traveler","F","usa","tampa","MCF","false","false","52","45-54","not married, no children","4.5000000000000000","1.00000000000000000000","0.00000000000000000000","2","Casual Traveler","132.0000000000000000","630.1240759095276","Medium-Haul Flyer (500-2000 miles)","1836","339.207","2175.207","","5.5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"568486","","134","8","0","1.625","","","No Cancellation/nothing booked","Solo traveler","F","canada","calgary","YYC","true","false","59","55-64","married, no children","6.5000000000000000","1.00000000000000000000","0.50000000000000000000","4","Casual Traveler","180.0000000000000000","1474.0321868978112","Medium-Haul Flyer (500-2000 miles)","2679.75","1486.8940","4166.6440","","5.75","Last Minute Booker","Business Traveler","No Cancellation Fees"
"568513","","109","10","0","0.8","","","No Cancellation/nothing booked","Solo traveler","F","usa","new york","LGA","false","true","24","16-24","not married, children","7.5000000000000000","1.00000000000000000000","","2","Casual Traveler","180.0000000000000000","","Unknown","1428","0","1428","","13","Early Booker","Family Traveler","Free Hotel Meal"
"568536","","87","8","0","1","","","No Cancellation/nothing booked","nothing booked","F","usa","los angeles","LAX","true","false","76","65+","married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"568602","64","164","9","1","5","32","0","Same-Day Cancellers","Solo traveler","F","usa","baton rouge","BTR","false","true","35","35-44","not married, children","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","144.0000000000000000","1639.2284924045528","Medium-Haul Flyer (500-2000 miles)","305","451.96","756.96","","9","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"568605","70","128","8","1","5.25","35","63.5","Early Cancellers (30+ days)","Solo and group traveler","F","usa","new york","LGA","false","false","23","16-24","not married, no children","5.0000000000000000","2.0000000000000000","","1","Low Freqent Traveler","120.0000000000000000","","Unknown","1380","0","1380","","3","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"568641","","64","8","0","0.375","","","No Cancellation/nothing booked","Solo traveler","F","usa","sacramento","SAC","true","false","44","35-44","married, no children","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","144.0000000000000000","78.03102626403731","Short-Haul Flyer (<500 miles)","550","21.78","571.78","","9","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"568696","","92","9","0","0.7777777777777778","","","No Cancellation/nothing booked","Solo traveler","F","usa","tulsa","TUL","true","true","48","45-54","married, children","5.5000000000000000","1.00000000000000000000","0.66666666666666666667","3","Casual Traveler","176.0000000000000000","771.2402187564536","Medium-Haul Flyer (500-2000 miles)","1977","711.28","2688.28","","6.666666666666667","Last Minute Booker","Family Traveler","Free Hotel Meal"
"568713","","108","8","0","1.25","","","No Cancellation/nothing booked","Solo traveler","M","usa","burlington","BTV","false","false","48","45-54","not married, no children","2.2500000000000000","1.00000000000000000000","0.33333333333333333333","4","Casual Traveler","64.0000000000000000","1334.5130556249542","Medium-Haul Flyer (500-2000 miles)","3478.00","1161.50","4639.50","","5.666666666666667","Last Minute Booker","Business Traveler","No Cancellation Fees"
"568716","","155","9","0","1.6666666666666667","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","kansas city","MCI","false","false","41","35-44","not married, no children","4.2500000000000000","1.5000000000000000","1.00000000000000000000","5","Frequent Traveler","168.0000000000000000","948.3334711923766","Medium-Haul Flyer (500-2000 miles)","2618.35","2132.5510","4750.9010","","46.2","Early Booker","Jet Sprint Nomad","Exclusive Discounts"
"568773","224","397","10","1","8.3","52","2","Last-Minute Cancellers (1-7 days)","Solo and group traveler","F","usa","dallas","DAL","true","true","44","35-44","married, children","1.2500000000000000","1.2500000000000000","0.50000000000000000000","4","Casual Traveler","60.0000000000000000","745.0437805618471","Medium-Haul Flyer (500-2000 miles)","750","2011.53","2761.53","","7","Last Minute Booker","Family Traveler","Free Hotel Meal"
"568790","","109","8","0","1.125","","","No Cancellation/nothing booked","Solo traveler","M","usa","new orleans","MSY","false","false","51","45-54","not married, no children","3.0000000000000000","1.00000000000000000000","0.66666666666666666667","3","Casual Traveler","104.0000000000000000","1130.022647338571","Medium-Haul Flyer (500-2000 miles)","2115","955.24","3070.24","","7.666666666666667","Last Minute Booker","Business Traveler","No Cancellation Fees"
"568917","","136","8","0","1.625","","","No Cancellation/nothing booked","nothing booked","F","usa","new york","LGA","false","false","22","16-24","not married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"568931","400","427","8","1","3.25","0","5","Last-Minute Cancellers (1-7 days)","Solo and group traveler","F","usa","detroit","DTW","true","true","43","35-44","married, children","2.0000000000000000","1.00000000000000000000","0.50000000000000000000","4","Casual Traveler","84.0000000000000000","1095.4499142726004","Medium-Haul Flyer (500-2000 miles)","766","1296.12","2062.12","","6.25","Last Minute Booker","Family Traveler","Free Hotel Meal"
"568970","","82","8","0","0.875","","","No Cancellation/nothing booked","Solo traveler","F","usa","las vegas","LAS","false","true","44","35-44","not married, children","","","0.50000000000000000000","2","Casual Traveler","144.0000000000000000","640.1317286998735","Medium-Haul Flyer (500-2000 miles)","0","400.74","400.74","","11","Early Booker","Family Traveler","Free Hotel Meal"
"568984","","88","8","0","0.875","","","No Cancellation/nothing booked","Family/Group traveler","F","canada","montreal","YMX","true","false","67","65+","married, no children","8.0000000000000000","2.0000000000000000","","1","Low Freqent Traveler","192.0000000000000000","","Unknown","1968","0","1968","","9","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"569031","","110","9","0","1.2222222222222223","","","No Cancellation/nothing booked","Solo traveler","F","canada","montreal","YMX","false","false","32","25-34","not married, no children","8.0000000000000000","1.00000000000000000000","0.00000000000000000000","2","Casual Traveler","408.0000000000000000","7795.811808827259","Long-Haul Flyer (>2000 miles)","6121","2601.6715","8722.6715","High Spender","101","Moderate Early Booker","High Spender","1 Night free Hotel with Flight"
"569082","","73","8","0","0.625","","","No Cancellation/nothing booked","Solo and group traveler","F","canada","montreal","YUL","true","false","47","45-54","married, no children","7.0000000000000000","1.5000000000000000","0.66666666666666666667","3","Casual Traveler","136.0000000000000000","1034.8375271748434","Medium-Haul Flyer (500-2000 miles)","2162","2814.03","4976.03","","7.333333333333333","Last Minute Booker","Business Traveler","No Cancellation Fees"
"569107","","96","8","0","1","","","No Cancellation/nothing booked","nothing booked","F","usa","indianapolis","IND","false","false","19","16-24","not married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"569150","","137","8","0","1.625","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","washington","IAD","false","false","39","35-44","not married, no children","2.2500000000000000","1.00000000000000000000","1.00000000000000000000","5","Frequent Traveler","86.4000000000000000","697.0463856983686","Medium-Haul Flyer (500-2000 miles)","958.70","3140.99","4099.69","","6.4","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"569170","","111","8","0","1.375","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","des moines","DSM","false","false","40","35-44","not married, no children","4.6000000000000000","1.2000000000000000","1.3333333333333333","5","Frequent Traveler","112.0000000000000000","1011.9523439366257","Medium-Haul Flyer (500-2000 miles)","10184","948.06","11132.06","High Spender","6","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"569180","","124","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","washington","IAD","false","true","44","35-44","not married, children","4.0000000000000000","1.00000000000000000000","1.5000000000000000","3","Casual Traveler","60.0000000000000000","2070.6935570156834","Long-Haul Flyer (>2000 miles)","3159","1349.65","4508.65","","8","Early Booker","Family Traveler","Free Hotel Meal"
"569203","","129","8","0","1.375","","","No Cancellation/nothing booked","Solo traveler","M","usa","jacksonville","NIP","false","false","39","35-44","not married, no children","2.0000000000000000","1.00000000000000000000","0.00000000000000000000","1","Low Freqent Traveler","72.0000000000000000","1647.6793893453962","Medium-Haul Flyer (500-2000 miles)","204","493.22","697.22","","7","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"569236","","188","8","0","2.5","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","philadelphia","PNE","true","false","55","55-64","married, no children","7.2500000000000000","1.2500000000000000","1.00000000000000000000","4","Casual Traveler","72.0000000000000000","807.9643742344875","Medium-Haul Flyer (500-2000 miles)","3540","1772.83","5312.83","","5.333333333333333","Last Minute Booker","Business Traveler","No Cancellation Fees"
"569239","","276","8","0","3.75","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","phoenix","LUF","false","false","43","35-44","not married, no children","2.0000000000000000","2.0000000000000000","0.66666666666666666667","3","Casual Traveler","96.0000000000000000","1169.3774428740505","Medium-Haul Flyer (500-2000 miles)","3902.50","6750.4990","10652.9990","High Spender","6","Last Minute Booker","High Spender","1 Night free Hotel with Flight"
"569243","","175","8","0","2.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","louisville","LOU","false","true","37","35-44","not married, children","7.0000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","204.0000000000000000","1727.6250650028278","Medium-Haul Flyer (500-2000 miles)","1533","999.689","2532.689","","7.5","Last Minute Booker","Family Traveler","Free Hotel Meal"
"569300","","317","10","0","3.3","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","washington","DCA","false","false","66","65+","not married, no children","2.0000000000000000","1.2500000000000000","0.00000000000000000000","4","Casual Traveler","72.0000000000000000","1213.8718364235192","Medium-Haul Flyer (500-2000 miles)","2450.40","2050.91","4501.31","","8","Early Booker","Senior Traveler","No Cancellation Fees"
"569335","","75","8","0","0.625","","","No Cancellation/nothing booked","Family/Group traveler","F","usa","chicago","UGN","true","true","35","35-44","married, children","3.0000000000000000","2.0000000000000000","","1","Low Freqent Traveler","72.0000000000000000","","Unknown","1380","0","1380","","8","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"569342","","162","8","0","2","","","No Cancellation/nothing booked","Solo traveler","F","canada","ottawa","YOW","true","true","35","35-44","married, children","2.0000000000000000","1.00000000000000000000","0.66666666666666666667","3","Casual Traveler","64.0000000000000000","1748.7997400347165","Medium-Haul Flyer (500-2000 miles)","312","1539.62","1851.62","","6","Last Minute Booker","Family Traveler","Free Hotel Meal"
"569364","","119","8","0","1.25","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","fort worth","FTW","true","true","39","35-44","married, children","2.3333333333333333","1.6666666666666667","0.50000000000000000000","3","Casual Traveler","84.0000000000000000","516.7825758739802","Medium-Haul Flyer (500-2000 miles)","1644.8","920.85","2565.65","","6","Last Minute Booker","Family Traveler","Free Hotel Meal"
"569458","","215","8","0","2.875","","","No Cancellation/nothing booked","Solo traveler","F","canada","toronto","YYZ","false","false","31","25-34","not married, no children","7.0000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","216.0000000000000000","359.92450299783417","Short-Haul Flyer (<500 miles)","1048","98.49","1146.49","","6","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"569466","","116","8","0","1.375","","","No Cancellation/nothing booked","Solo traveler","F","usa","portland","PWM","true","true","40","35-44","married, children","2.3333333333333333","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","80.0000000000000000","705.8175832547457","Medium-Haul Flyer (500-2000 miles)","996","670.96","1666.96","","5.666666666666667","Last Minute Booker","Family Traveler","Free Hotel Meal"
"569472","","105","8","0","1.25","","","No Cancellation/nothing booked","Solo traveler","F","usa","oklahoma city","TIK","true","false","42","35-44","married, no children","0.50000000000000000000","1.00000000000000000000","0.00000000000000000000","2","Casual Traveler","36.0000000000000000","943.3420794413197","Medium-Haul Flyer (500-2000 miles)","803.7","549.45","1353.15","","9.5","Early Booker","Business Traveler","No Cancellation Fees"
"569530","","96","8","0","1.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","charlotte","CLT","true","false","45","45-54","married, no children","3.6666666666666667","1.00000000000000000000","0.66666666666666666667","3","Casual Traveler","120.0000000000000000","1704.1018098648728","Medium-Haul Flyer (500-2000 miles)","6353","1383.46","7736.46","High Spender","7","Last Minute Booker","High Spender","1 Night free Hotel with Flight"
"569534","","114","9","0","1.2222222222222223","","","No Cancellation/nothing booked","Solo and group traveler","F","canada","ottawa","YOW","true","false","48","45-54","married, no children","1.00000000000000000000","1.00000000000000000000","0.60000000000000000000","5","Frequent Traveler","57.6000000000000000","1191.2316285289003","Medium-Haul Flyer (500-2000 miles)","534","3463.807","3997.807","","7.2","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"569572","","155","8","0","2","","","No Cancellation/nothing booked","Solo traveler","F","usa","new york","LGA","true","true","41","35-44","married, children","4.0000000000000000","1.00000000000000000000","0.66666666666666666667","4","Casual Traveler","56.0000000000000000","926.4107935347425","Medium-Haul Flyer (500-2000 miles)","2963.80","796.892","3760.692","","6.333333333333333","Last Minute Booker","Family Traveler","Free Hotel Meal"
"569643","","85","8","0","1","","","No Cancellation/nothing booked","nothing booked","F","usa","philadelphia","PHL","true","false","68","65+","married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"569733","","214","8","0","2.875","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","dallas","DAL","false","false","48","45-54","not married, no children","1.5000000000000000","1.2500000000000000","0.50000000000000000000","4","Casual Traveler","72.0000000000000000","805.6302919745835","Medium-Haul Flyer (500-2000 miles)","2984","1385.60","4369.60","","7.25","Last Minute Booker","Business Traveler","No Cancellation Fees"
"569754","","134","8","0","1.625","","","No Cancellation/nothing booked","Solo traveler","F","usa","akron","AKR","true","false","38","35-44","married, no children","2.3333333333333333","1.00000000000000000000","0.60000000000000000000","5","Frequent Traveler","86.4000000000000000","370.0765056679842","Short-Haul Flyer (<500 miles)","1533","536.4260","2069.4260","","5.8","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"569779","","124","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","columbus","CMH","true","false","43","35-44","married, no children","7.5000000000000000","1.00000000000000000000","0.00000000000000000000","2","Casual Traveler","228.0000000000000000","1097.6688790228905","Medium-Haul Flyer (500-2000 miles)","5549","627.25","6176.25","","5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"569788","","163","8","0","2.125","","","No Cancellation/nothing booked","Solo and group traveler","M","usa","atlanta","ATL","false","false","37","35-44","not married, no children","3.5000000000000000","1.5000000000000000","0.00000000000000000000","2","Casual Traveler","72.0000000000000000","1036.5546911470926","Medium-Haul Flyer (500-2000 miles)","1764","283.82","2047.82","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"569792","","131","8","0","1.625","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","tulsa","TUL","false","false","35","35-44","not married, no children","3.2500000000000000","1.7500000000000000","0.50000000000000000000","4","Casual Traveler","128.0000000000000000","709.7784256739994","Medium-Haul Flyer (500-2000 miles)","3805","1604.14","5409.14","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"569817","","129","8","0","1.625","","","No Cancellation/nothing booked","Solo and group traveler","M","usa","houston","IAH","true","false","35","35-44","married, no children","6.3333333333333333","1.3333333333333333","1.00000000000000000000","3","Casual Traveler","36.0000000000000000","230.5310090520507","Short-Haul Flyer (<500 miles)","2359.6","139.43","2499.03","","6.5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"569829","","183","8","0","2.375","","","No Cancellation/nothing booked","Solo traveler","F","usa","chicago","ORD","true","false","38","35-44","married, no children","1.6000000000000000","1.00000000000000000000","1.00000000000000000000","5","Frequent Traveler","72.0000000000000000","1106.6930475261274","Medium-Haul Flyer (500-2000 miles)","3053.75","1554.963","4608.713","","6.4","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"569832","","94","9","0","0.7777777777777778","","","No Cancellation/nothing booked","Solo traveler","F","usa","tacoma","TCM","true","false","32","25-34","married, no children","7.0000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","240.0000000000000000","2276.1265602838153","Long-Haul Flyer (>2000 miles)","856","595.15","1451.15","","13","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"569863","","165","8","0","2.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","new york","LGA","false","false","39","35-44","not married, no children","1.6000000000000000","1.00000000000000000000","0.50000000000000000000","6","Frequent Traveler","72.0000000000000000","1854.0005502844745","Medium-Haul Flyer (500-2000 miles)","2394","2662.754","5056.754","","8.666666666666666","Early Booker","Jet Sprint Nomad","Exclusive Discounts"
"569883","","183","9","0","2","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","nashville","BNA","true","false","50","45-54","married, no children","3.0000000000000000","1.2500000000000000","0.33333333333333333333","4","Casual Traveler","96.0000000000000000","782.7055049599752","Medium-Haul Flyer (500-2000 miles)","3377.00","1254.02","4631.02","","9","Early Booker","Business Traveler","No Cancellation Fees"
"569920","","129","8","0","1.5","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","new york","LGA","true","false","33","25-34","married, no children","4.0000000000000000","1.5000000000000000","0.00000000000000000000","2","Casual Traveler","105.4500000000000000","2525.4579055616546","Long-Haul Flyer (>2000 miles)","2445","391.78","2836.78","","5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"569923","","168","8","0","2.125","","","No Cancellation/nothing booked","Solo traveler","M","usa","san diego","SAN","false","false","23","16-24","not married, no children","","","0.00000000000000000000","1","Low Freqent Traveler","48.0000000000000000","2371.628952197615","Long-Haul Flyer (>2000 miles)","0","646.32","646.32","","5","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"570021","","144","8","0","1.625","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","tucson","DMA","false","true","37","35-44","not married, children","1.6666666666666667","1.3333333333333333","1.00000000000000000000","3","Casual Traveler","88.0000000000000000","1541.464595445509","Medium-Haul Flyer (500-2000 miles)","1339","2887.69","4226.69","","8.333333333333334","Early Booker","Family Traveler","Free Hotel Meal"
"570076","290","242","8","1","1","0","14.5","Moderate Cancellers (8-30 days)","Solo traveler","F","usa","miami","TNT","false","false","29","25-34","not married, no children","7.0000000000000000","1.00000000000000000000","0.00000000000000000000","1","Low Freqent Traveler","192.0000000000000000","646.1382675933082","Medium-Haul Flyer (500-2000 miles)","1760","157.02","1917.02","","6","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"570144","","157","8","0","1.875","","","No Cancellation/nothing booked","Solo traveler","F","usa","indianapolis","IND","true","true","42","35-44","married, children","1.3333333333333333","1.00000000000000000000","1.00000000000000000000","4","Casual Traveler","108.0000000000000000","869.1893197947796","Medium-Haul Flyer (500-2000 miles)","413","1038.64","1451.64","","10.75","Early Booker","Family Traveler","Free Hotel Meal"
"570162","","165","8","0","2.125","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","nashville","BNA","false","true","36","35-44","not married, children","6.0000000000000000","1.2500000000000000","0.66666666666666666667","4","Casual Traveler","80.0000000000000000","813.7786192090629","Medium-Haul Flyer (500-2000 miles)","2326.90","1081.992","3408.892","","7.333333333333333","Last Minute Booker","Family Traveler","Free Hotel Meal"
"570215","","105","8","0","1.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","honolulu","HNL","false","false","45","45-54","not married, no children","2.0000000000000000","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","64.0000000000000000","5578.266795752374","Long-Haul Flyer (>2000 miles)","1096","3794.4195","4890.4195","","5.333333333333333","Last Minute Booker","Business Traveler","No Cancellation Fees"
"570219","","157","8","0","1.875","","","No Cancellation/nothing booked","Solo traveler","F","usa","houston","HOU","false","false","37","35-44","not married, no children","2.6666666666666667","1.00000000000000000000","0.75000000000000000000","4","Casual Traveler","96.0000000000000000","1273.6614430271686","Medium-Haul Flyer (500-2000 miles)","666","1346.89","2012.89","","7","Last Minute Booker","Business Traveler","No Cancellation Fees"
"570224","","239","8","0","3.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","st. petersburg","SPG","false","false","37","35-44","not married, no children","2.5000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","120.0000000000000000","1041.1001654913364","Medium-Haul Flyer (500-2000 miles)","1216","592.68","1808.68","","7.5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"570226","","132","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","canada","london","YXU","false","false","30","25-34","not married, no children","3.7500000000000000","1.00000000000000000000","0.75000000000000000000","4","Casual Traveler","120.0000000000000000","894.1356566653344","Medium-Haul Flyer (500-2000 miles)","2799","1053.67","3852.67","","5.75","Last Minute Booker","Business Traveler","No Cancellation Fees"
"570242","","63","8","0","0.5","","","No Cancellation/nothing booked","nothing booked","F","usa","memphis","MEM","false","false","18","16-24","not married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"570279","","78","8","0","0.625","","","No Cancellation/nothing booked","Solo traveler","F","usa","newark","EWR","false","false","24","16-24","not married, no children","6.0000000000000000","1.00000000000000000000","0.00000000000000000000","1","Low Freqent Traveler","168.0000000000000000","335.68022459973355","Short-Haul Flyer (<500 miles)","468","91.29","559.29","","6","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"570291","","119","9","0","1.1111111111111112","","","No Cancellation/nothing booked","Solo traveler","F","usa","jacksonville","LRF","true","true","54","45-54","married, children","4.0000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","120.0000000000000000","872.020581213827","Medium-Haul Flyer (500-2000 miles)","1735.2","467.80","2203.00","","6.5","Last Minute Booker","Family Traveler","Free Hotel Meal"
"570329","","63","8","0","0.625","","","No Cancellation/nothing booked","nothing booked","M","usa","jacksonville","LRF","false","true","25","25-34","not married, children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"570330","","125","9","0","1.2222222222222223","","","No Cancellation/nothing booked","Solo traveler","F","usa","new york","LGA","true","false","54","45-54","married, no children","16.0000000000000000","1.00000000000000000000","0.50000000000000000000","3","Casual Traveler","36.0000000000000000","1171.024903525455","Medium-Haul Flyer (500-2000 miles)","2384","663.95","3047.95","","5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"570346","","104","8","0","1.25","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","mobile","BFM","false","false","36","35-44","not married, no children","3.4000000000000000","1.6000000000000000","0.50000000000000000000","5","Frequent Traveler","120.0000000000000000","1362.3818686669501","Medium-Haul Flyer (500-2000 miles)","12171","5732.56","17903.56","High Spender","6.25","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
